|character|text|type
1545|CONRAD|"Helen?  Helen, why did you want
that tape?"|speech
1546|HELEN|Shut up, Conrad.  I'm thinking.|speech
1547||"She shoves her foot back into his mouth and he continues to
suck on it and each of her toes."|stage direction
1548|V|"... now you've become a part of
mine."|speech
1549|HELEN|How?  How did you know that?|speech
1550||"Conrad moves up her ankle, licking and kissing his way to her
knee."|stage direction
1551|CONRAD|Know what, my love?|speech
1552|V|"Give me the line of the Queen and
I'll give you your secret dream."|speech
1553||"She freezes the tape.  Her eyes light up and she smiles back
at him."|stage direction
1554|HELEN|All right.  You have a deal.|speech
1555||"Conrad licks along the inside of her thigh until she slaps
him."|stage direction
1556|HELEN|"Oh no!  Not you.  Conrad.  Not yet.
Here you can have a chocolate.
Open up.  Open!"|speech
1557||She shoves the candy in his mouth.|stage direction
1558|HELEN|"Good boy.  As for the rest of the
box, perhaps when you're Leader."|speech
1559||She smiles.|stage direction
1560|HELEN|"Right now I need something else
Conrad.  I need you to use that
pretty little brain for me.  You
know all about the old underground,
don't you?"|speech
1561||He nods still gagged with the candy.|stage direction
1562|HELEN|"I need to know everything,
understand?  Everything."|speech
1563||INT.  LEADER'S OFFICE|location
1564||"There are cameras set in front of the large black leather
chair so that the flashing images and data of the Fate
computer system can be seen behind the Leader.
A makeup artist mattes down the Leader's lipstick."|stage direction
1565|ASSISTANT DIRECTOR|Ready in five, Leader.|speech
1566||The makeup artist adjusts one last hair and scurries off.|stage direction
1567|ASSISTANT DIRECTOR|In four, three...|speech
1568||He points and the camera's red light goes on.|stage direction
1569||INT.  LIVING ROOM|location
1570||"The same family, the same squabbling children watching as a
""Special Bulletin"" interrupts a laugh track."|stage direction
1571|LEADER|"Good evening London.  As Leader of
this great country, I felt it
imperative to speak with you and to
assure you once and for all that
the shadow that recently fell
across our land has indeed passed."|speech
1572|WOMAN|Oh, for fuck's sake.|speech
1573||EXT.  TELEVISION STORE - NIGHT|location
1574||No one is watching.|stage direction
1575|LEADER|"What we have endured this long year
was no accident, no mere
coincidence.  This was not a simple
act of terror conducted by a
singular madman.  No, this was a
test."|speech
1576||INT.  KITTY KAT KELLER|location
1577||A drunk struggles up onto his bar stool blocking the TV.|stage direction
1578|LEADER|"It was not me, nor the Party, nor
the government that was threatened
this year.  It was our beliefs.
Our faith.  I believe that God
himself bore witness to our
struggle and like Job I believe
that we have been vindicated."|speech
1579||The drunk raises his glass.|stage direction
1580|DRUNK|Remember fifth of November!|speech
1581||The bar cheers.|stage direction
1582||INT.  LEADER'S OFFICE|location
1583||The Leader reaches for his Bible.|stage direction
1584|LEADER|"How do I know this?  Let me read to
you where I found the answer, where
I so often find the answer.  In the
Scripture.  Revelations."|speech
1585||EXT.  STREET CORNER - NIGHT|location
1586||The megaphones blast the Leader's voice.|stage direction
1587|LEADER (V.O.)|"""If any man have an ear, let him
hear."""|speech
1588||INT.  FINCH'S OFFICE|location
1589||There are stacks of printout everywhere.|stage direction
1590|LEADER (V.O.)|"""He that leadeth into captivity
shall go into captivity; he that
killeth with the sword shall be
killed with the sword.  Here is the
patience and faith of the Saints."""|speech
1591||Finch stops reading, listening to the radio.|stage direction
1592|LEADER (V.O.)|"""And I beheld another beast coming
out of the Earth; and he had two
horns like a lamb and he spake as a
dragon."""|speech
1593||INT.  SHADOW GALLERY|location
1594||Another radio crackles with the Leader's voice.|stage direction
1595|LEADER (V.O.)|"""And he doeth great wonders, so
that he maketh fire come down from
Heaven on the Earth in the sight of
men."""|speech
1596||V nods, almost laughing as Evey enters the gallery.|stage direction
1597|LEADER (V.O.)|"""And he deceiveth them that dwell
on the Earth by the means of those
miracles which he had the power to
do --"""|speech
1598|EVEY|Oh, V, turn it off, please.|speech
1599|V|Of course, my dear.|speech
1600||"He reaches over and changes the frequency.  We hear voices,
hushed and secret but we recognize them."|stage direction
1601|CREEDY (V.O.)|But how does he know?|speech
1602|HELEN (V.O.)|"I don't know.  All I know is he
does... And I know what he wants."|speech
1603||The voices are labored, punctuated by gasps and moans.|stage direction
1604|EVEY|What is that, V?|speech
1605|V|"That, Evey, is what I have been
waiting for."|speech
1606|CREEDY (V.O.)|"Do you know what I want?  I want
you just like this... Bent over
that black leather chair..."|speech
1607||We are pulled by the radio into --|stage direction
1608||INT.  CREEDY'S BEDROOM|location
1609||"Where we see a tiny microphone hidden in the ceiling light
above the bed.
Helen moans as we drift down, glimpsing Helen, her arms
reaching for the edges of the bed, her back arching up
towards Creedy, behind her, smiling."|stage direction
1610|CREEDY|What about Conrad?|speech
1611|HELEN|"I told you, I'll handle Conrad and
V will take care of Susan.  The mob
will take care of the guard and
then... You can use the Finger to
take over."|speech
1612|CREEDY|"Use the Finger?  You mean like
this?"|speech
1613||He inserts a finger into her.|stage direction
1614|HELEN|Oh... oh... that is vulgar...|speech
1615|CREEDY|But you like it?|speech
1616|HELEN|"Yes, oh yes, oh you're a pig,
Peter..."|speech
1617|CREEDY|"That I am, misses.  But I'm the pig
that's gonna be running this
country."|speech
1618||That sends a shiver through Helen's body.|stage direction
1619|HELEN|"Yes and I'm... I'm going to be
Eva... Oh Eva..."|speech
1620||Her eyes close and her fists knot the sheets.|stage direction
1621|HELEN|"""Don't cry for me Argen... oh
Argen... Argen... tina!"|speech
1622||The word is almost lost in her orgasm.|stage direction
1623||EXT.  LONDON|location
1624||The sun rises over London.  It is the morning of the fourth.|stage direction
1625||INT.  FINCH'S OFFICE|location
1626||"Finch looks through the blinds at the morning sun.  He has
been up all night.  He checks his watch: 6:00am."|stage direction
1627|FINCH|Eighteen hours.|speech
1628||"Rubbing the knot in his neck, he turns back to his office
which is now buried beneath mounds of paper.
Dominic is passed out, sprawled on the couch, and clutching a
printout from Spencer's ""Fairy Queen."""|stage direction
1629|FINCH|Dominic!|speech
1630||Dominic jumps, immediately searching the printout.|stage direction
1631|FINCH|Dominic, go home.|speech
1632|DOMINIC|"But I've still got over three
hundred lines from The Fairy Queen."|speech
1633|FINCH|"Forget it.  There's no more time.
You go home and get some rest.
You're going to need it tonight."|speech
1634||Dominic lets the papers fall to the floor.|stage direction
1635|DOMINIC|He's got us, doesn't he, Finch?|speech
1636|FINCH|Yes, he does.|speech
1637||EXT.  NEW GOVERNMENT BUILDING|location
1638||Conrad pulls his car into his reserved space.|stage direction
1639||INT.  CAR|location
1640||"Helen holds Conrad's chin the way a mother holds a child when
she is telling them something important."|stage direction
1641|HELEN|"Now listen to me, Conrad.  This is
the most important moment of our
lives.  Everything I've worked and
hoped for comes to this.  Susan is
a very dangerous man, especially
now, that's why I need you, Conrad.
I need you to be stronger than him.
I need you to be the better man.
Understand?"|speech
1642||Conrad nods.|stage direction
1643|HELEN|"If you do this Conrad, and you do
it right, I'm going to turn you
from the little man I married into
the man of my dreams."|speech
1644|CONRAD|Oh, Helen.|speech
1645||"He embraces her to kiss but she turns her perfectly painted
lips."|stage direction
1646|HELEN|Not on the lips.|speech
1647||Ardently, he kisses her cheek.|stage direction
1648||INT.  FINCH'S OFFICE|location
1649||Finch sits alone, palms pressed to his bleary eyes.|stage direction
1650|FINCH|"Give it up, old man.  You're not
even sure you want to stop him."|speech
1651||"With a red pen, he begins absently drawing red circles around
any V he sees on any piece of paper.
Victims.  Vectors.  Values.  Victory.  Words from quotes and
lists.
Suddenly, he stops.  Carefully, as if reaching to touch a
butterfly, he slips a single sheet out from the sheaves
covering his desk.
The paper has a long list: the names of all the Queens of
England.  He has circled in red the V in Victoria.
When it hits him, it hits him like a falling safe."|stage direction
1652|FINCH|"Christ!  That's it!  It's got to be
it!"|speech
1653||INT.  LEADER'S OFFICE|location
1654||The intercom clicks on.|stage direction
1655|LIEUTENANT (V.O.)|"Sir, Mr. Heyer is here to see you.
Says it's urgent.  And he's here
with his wife, sir."|speech
1656|LEADER|His wife?|speech
1657|LIEUTENANT (V.O.)|"Sir, yes, sir -- Wait, you can't
go --"|speech
1658||The door slaps open.|stage direction
1659|HELEN|"Leader, I'm terribly sorry but I
absolutely must speak with you."|speech
1660||The Leader waves the Lieutenant off.|stage direction
1661|HELEN|"I have something to tell you,
something important but --"|speech
1662||She glances at Conrad.|stage direction
1663|HELEN|"I can tell you and only you.  In
private."|speech
1664||The Leader studies her.|stage direction
1665|HELEN|"It is a matter of national
security."|speech
1666||EXT.  CITY STREET|location
1667||"In his car, Finch races to a corner and slams on the brakes.
He gets out, staring at a shadow on the ground: a ""V"" in a
circle.
The shadow is cast by a sign for Victoria Station, part of
the abandoned subway.
The gates are chained shut.  He fires his pistol into the
lock, kicks open the rusting gates, and descends into the
underground."|stage direction
1668||INT.  LEADER'S PRIVATE QUARTERS|location
1669||The Leader closes the door behind them.|stage direction
1670|LEADER|"Now what's this all about, Mrs.
Heyer?"|speech
1671|HELEN|"Please, forgive me.  I've been so
afraid, afraid to come here to talk
to you.  I thought he must know.  I
was terrified he knew but I had to
come because I knew you were the
only one that can protect me."|speech
1672|LEADER|Protect you from what?|speech
1673||She is unable to go on, seemingly about to burst into tears.|stage direction
1674|LEADER|Come now, Mrs. Heyer.|speech
1675||"He touches her and it is all she needs.  She buries her face
into his chest."|stage direction
1676|HELEN|"You won't let him hurt me, will
you?"|speech
1677|LEADER|Let who hurt you?|speech
1678|HELEN|The terrorist.|speech
1679|LEADER|The terrorist is dead.|speech
1680|HELEN|"Oh, how I wanted to believe it,
Leader, but I know it's not true."|speech
1681|LEADER|How?|speech
1682|HELEN|"Because I know who the terrorist
is."|speech
1683||INT.  LEADER'S OFFICE|location
1684||"Conrad is alone with Fate.  He glances about nervously,
moving closer and closer.  His fingers reach out and graze
the main keyboard.  Taking a deep breath, he turns and begins
to type."|stage direction
1685||INT.  PRIVATE QUARTERS|location
1686||The Leader takes hold of Helen by her shoulders.|stage direction
1687|LEADER|Who?  Who is it, woman?|speech
1688|HELEN|"It's Conrad, Leader.  Conrad.  My
husband is the terrorist."|speech
1689|LEADER|What?!|speech
1690||INT.  LEADER'S OFFICE|location
1691||"Conrad accesses the department of water and power.  He finds
the correct file and begins rerouting power to a once dead
system."|stage direction
1692||INT.  V'S TRAIN STATION|location
1693||"A hanging light suddenly sizzles to life.  V looks up,
smiling."|stage direction
1694||INT.  LEADER'S PRIVATE QUARTERS|location
1695||The Leader stares hard at Helen.|stage direction
1696|LEADER|How do you know?|speech
1697|HELEN|"I saw him, Leader.  In the middle
of the night.  I heard something.
I went to the landing and that's
when I saw it."|speech
1698||She clutches him.|stage direction
1699|HELEN|"That mask.  That hideous smiling
mask."|speech
1700|LEADER|But how did you know it was Heyer?|speech
1701|HELEN|"I know, Leader.  I know the way a
woman knows."|speech
1702|LEADER|But you have no proof?|speech
1703|HELEN|Proof?|speech
1704|LEADER|"Yes, proof?  This is an extremely
delicate situation, Mrs. Heyer.  It
has been reported that the
terrorist is dead.  It would be a
catastrophe to arrest a man now
without concrete, conclusive proof.
Do you have any evidence at all?"|speech
1705||Tears well up in Helen's eyes as she shakes her head.|stage direction
1706|LEADER|"But if you're right, if Heyer is
indeed the terrorist..."|speech
1707||"His eyes fly wide and he spins away from her, throwing open
the door."|stage direction
1708|HELEN|Leader!  Wait!|speech
1709||INT.  LEADER'S OFFICE|location
1710||Conrad sits calmly across the room.|stage direction
1711|CONRAD|Is everything all right?  Helen?|speech
1712|LEADER|"Yes, Mr. Heyer, your wife has done
her duty to her country."|speech
1713||He turns to Helen.|stage direction
1714|LEADER|"Don't worry, Mrs. Heyer.  You will
be taken care of.  I will launch an
immediate investigation and I
promise, you will be the first to
know when an arrest will be made."|speech
1715|CONRAD|Investigation of what?|speech
1716|LEADER|"Subversion, Mr. Heyer.  Your wife
was privy to the dialogue of
subversives.  That's all you need
to know at this time.  Lieutenant!"|speech
1717||The Lieutenant appears almost instantly.|stage direction
1718|LEADER|"The Heyers are leaving.  I need to
see Mr. Creedy at once."|speech
1719||"Helen looks up at the Leader, a smile hidden near the corners
of her perfect red lips."|stage direction
1720|HELEN|Thank you, sir.|speech
1721||The Leader nods.|stage direction
1722||INT.  NEW GOVERNMENT BUILDING|location
1723||"Helen and Conrad get out of the elevator, standing beneath
the rows of new party flags that line the lobby."|stage direction
1724|HELEN|"I want you to go straight to your
office and wait for me to call.
When I do, I want you to come
immediately home.  Understood?"|speech
1725|CONRAD|Yes, Helen.|speech
1726||She embraces him, pressing her body against his.|stage direction
1727|HELEN|Oh, Conrad, I'm so proud of you.|speech
1728|CONRAD|"I did it, Helen.  I did it, didn't
I?"|speech
1729|HELEN|Tonight, Conrad.|speech
1730|CONRAD|Tonight.|speech
1731|HELEN|"I promise you will never forget
tonight."|speech
1732||She almost kisses him.|stage direction
1733|HELEN|Goodbye, Conrad.|speech
1734||"Smiling, she pivots on her heel and heads for the door.  He
reaches for her when --"|stage direction
1735|GUARD|Mr. Heyer!  Mr. Heyer!|speech
1736||The front desk guard rushes towards him.|stage direction
1737|CONRAD|Yes?|speech
1738|GUARD|"Sir, this package arrived for you,
sir."|speech
1739||He hands him a small, brown wrapped box.|stage direction
1740|CONRAD|Thank you.|speech
1741||He looks back for Helen but she is already gone.|stage direction
1742||INT.  SUBWAY|location
1743||"A single flashlight beam creeps toward us as Finch searches
the detritus of the dead train line."|stage direction
1744||INT.  CONRAD'S CAR|location
1745||"Sitting at a stoplight, Conrad decides to open the package.
Inside is a cassette tape.  The light changes and a car
behind him honks.  He starts forward and inserts the tape."|stage direction
1746||INT.  SUBWAY|location
1747||"Finch crawls up onto the platform of V's hidden station,
staring at the beautiful old train car."|stage direction
1748||INT.  CONRAD'S CAR|location
1749||"Strangling the steering wheel, Conrad listens to the tape.
The speedometer climbs as everything seems to accelerate."|stage direction
1750|TAPE (V.O.)|"Do you know what I want?  I want
you just like this... bent over
that black leather chair."|speech
1751||Helen moans.|stage direction
1752||INT.  TRAIN CAR|location
1753||"Finch steps inside the car, his flashlight sweeping over the
stacks of gelignite."|stage direction
1754|FINCH|Oh my god.|speech
1755||INT.  CONRAD'S CAR|location
1756||"A scream builds in Conrad.  With tears in his eyes, he stares
out the windshield but sees only the images created by the
tape."|stage direction
1757|TAPE (V.O.)|"Use the Finger?... You mean like
this?... Oh... That's vulgar... But
you like it?... Yes... oh yes."|speech
1758||"Conrad loses control and the car careens up onto the sidewalk
and smashes into a brick wall.
Lifting his bloodied forehead, Conrad looks out and sees the
ubiquitous poster partially destroyed by the crash: ""Strength
through purity, purity through faith."""|stage direction
1759||INT.  TRAIN CAR|location
1760||"Finch hears something and jerks back, almost falling out of
the car.  Aiming his gun, he finds no one.  He turns and
bolts.
As the sound of his footsteps fade, V steps out of the
shadows."|stage direction
1761||INT.  NEW GOVERNMENT BUILDING|location
1762||"The Leader's Lieutenant looks up from his desk and sees Finch
rushing towards him."|stage direction
1763|FINCH|Is the Leader in?|speech
1764|LIEUTENANT|"Yes, but he's meeting with the
Captain of the Guard."|speech
1765|FINCH|Perfect.|speech
1766|LIEUTENANT|Mr. Finch, you can't go in --|speech
1767||Finch charges through the doors.|stage direction
1768||INT.  LEADER'S OFFICE|location
1769||The Leader and his Captain turn.|stage direction
1770|LEADER|Mr. Finch?|speech
1771|FINCH|"Leader, I need as many men the
Captain can spare and I need them
right now."|speech
1772|CAPTAIN|What for?|speech
1773|FINCH|To capture codename V.|speech
1774||EXT.  CONRAD'S HOUSE|location
1775||"Creedy opens the trunk of his car.  In the phosphorescent
glow of the streetlight, the set of knives gleam.  He bundles
the costume that he tried to planet on Finch into his arms,
then slams the trunk.
Above, a window blind that was cracked open snaps shut."|stage direction
1776||INT.  LEADER'S OFFICE|location
1777||The Leader moves towards Finch.|stage direction
1778|FINCH|"He's underground.  The old subway.
I know exactly what he's going to
do.  If we move quickly, we can be
there, waiting for him."|speech
1779||INT.  CONRAD'S HOUSE|location
1780||"Conrad waits, hidden inside a bedroom closet.  He hears the
front door close and his grip tightens around the handle of a
long, steel-necked hammer."|stage direction
1781||INT.  LEADER'S OFFICE|location
1782||The Leader is steadily convincing himself of something.|stage direction
1783|FINCH|Leader, every second we delay...|speech
1784||The Leader lifts his hand, silencing Finch.|stage direction
1785|LEADER|I'm coming with you.|speech
1786|GUARD|Sir --|speech
1787|LEADER|There will be no discussion --|speech
1788|GUARD|But if Mr. Finch is right --|speech
1789|LEADER|"I am sick to death of this
terrorist being everywhere and
nowhere!  I will judge whether Mr.
Finch is right and I will judge it
with my own eyes!  Do I make myself
clear, Captain?"|speech
1790|CAPTAIN|Sir, yes, sir!|speech
1791||"Finch is suddenly overwhelmed by a feeling that is common to
chess players.  It is the disturbing sense that you have just
done exactly what your opponent wanted."|stage direction
1792|LEADER|Is there a problem, Mr. Finch?|speech
1793|FINCH|No... no sir.|speech
1794|LEADER|Good.  Captain, mobilize your men.|speech
1795|CAPTAIN|Sir, yes, sir.|speech
1796|LEADER|"We'll find this bloody bastard and
we will finish him."|speech
1797||INT.  SHADOW GALLERY|location
1798||"Evey sits in the gallery, reading Pynchon's ""V"" just as V had
done.  She suddenly feels V watching her."|stage direction
1799|EVEY|V?|speech
1800|V|Yes.|speech
1801||Evey smiles as V steps out of the shadows.|stage direction
1802|EVEY|V, what's going to happen?|speech
1803|V|"Change, Evey.  That's all.  Just
change."|speech
1804|EVEY|Is it going to be violent?|speech
1805|V|Yes, I suppose it will.|speech
1806||INT.  CONRAD'S HOUSE|location
1807||"Creedy empties a bottom drawer, making room to hide the
costume.  As he does, the closet door behind him slowly
creeps open."|stage direction
1808||INT.  SHADOW GALLERY|location
1809||V stands at the jukebox.|stage direction
1810|EVEY|But why?  Why must is be violent?|speech
1811|V|"Because, Evey, that is the nature
of change.  She is a temperamental
creature that appears in earnest
rarely but, when she does, she will
wear one of two faces.  The first
face is the destroyer.  It is
lamentable but all true change
begins with death."|speech
1812||INT.  CONRAD'S HOUSE|location
1813||"A dark figure stands over Creedy.  The hammer raises, a slash
of silver against the velvety darkness."|stage direction
1814||INT.  SHADOW GALLERY|location
1815||V punches a button on the jukebox just as --|stage direction
1816||INT.  CONRAD'S HOUSE|location
1817||The hammer falls with a sickening soft crunch.|stage direction
1818||INT.  SHADOW GALLERY|location
1819||"The song begins to play; a melancholy song that says goodbye
to love."|stage direction
1820||INT.  CONRAD'S HOUSE|location
1821||"Blood pours down Creedy's snarling face, he snatches one of
V's knives as another hammer blow cracks through his collar
bone.
He screams, lunging at Conrad."|stage direction
1822||INT.  SHADOW GALLERY|location
1823||V listens to the song, the smiling eyes somehow knowing.|stage direction
1824||INT.  CONRAD'S HOUSE|location
1825||"The hammer falls again and again until the metal head is
slick with blood and meat.
Conrad stumbles back, dropping the hammer.  He looks down at
the hilt of the knife protruding from his stomach.  He yanks
it out and holds V's knife which is bright red with his own
blood.
He collapses to the floor."|stage direction
1826||INT.  SHADOW GALLERY|location
1827||The song continues.|stage direction
1828|EVEY|What is the other face, V?|speech
1829|V|"The other face?  She is the true
face of change.  The face of the
creator.  She is the one that
remakes the world.  Evey?"|speech
1830|EVEY|Yes, V?|speech
1831|V|May I ask you for a favor?|speech
1832|EVEY|Of course.|speech
1833|V|"It is a small thing but it would
mean a great deal to me."|speech
1834|EVEY|Tell me.|speech
1835|V|"I've never danced before.  I've
thought about it many times, here
in this room, listening to the
music.  But I've always been alone."|speech
1836||Evey smiles and crosses to him.|stage direction
1837|EVEY|It would be my pleasure.|speech
1838||"He opens his arms and she steps into them.  They dance,
standing very close, his gloved hand holding tightly to hers,
her smile against his."|stage direction
1839||EXT.  CITY STREET|location
1840||"Dozens of military vehicles swarm around the entrance to
Victoria Station while heavily armed men pour through the
gates of the underground."|stage direction
1841||INT.  SHADOW GALLERY|location
1842||The song ends.|stage direction
1843|V|"Thank you, Evey.  You are an
excellent dancer."|speech
1844|EVEY|All it takes is a little practice.|speech
1845|V|Alas, I have run out of time.|speech
1846||"He bows, pressing his frozen lips to her hand.  Evey is
suddenly nervous."|stage direction
1847|EVEY|V?  What are you going to do?|speech
1848|V|"Don't you remember?  I have a date
tonight, Evey."|speech
1849|EVEY|"You're coming back though, aren't
you?"|speech
1850||She seizes hold of his hand.|stage direction
1851|EVEY|"V, I won't let you leave unless you
promise me that you will come back."|speech
1852|V|"Of course, I'll be back.  You don't
think you can be rid of me now, do
you?"|speech
1853|EVEY|Just promise.|speech
1854|V|I promise.|speech
1855||She lets him go.|stage direction
1856||INT.  TRAIN STATION|location
1857||"Soldiers swarm through the station.  Susan stares in shock,
outraged by the mere presence of the train."|stage direction
1858|LEADER|"Mark my words, Mr. Finch, this man
is going to become an example so
that every man, woman, and child in
this country will remember what
happens to those who would ever
think to stand against the state."|speech
1859||He turns to the Captain.|stage direction
1860|LEADER|"Captain, I need a gas unit down
here with enough nerve gas to fill
every rat-hole in these tunnels."|speech
1861||Suddenly the lights go out.|stage direction
1862|FINCH|"I don't think that will be
necessary."|speech
1863||The Leader smiles.|stage direction
1864|LEADER|"There are over one hundred of the
best trained soldiers in this
country down here.  Let him come."|speech
1865||INT.  TRAIN TUNNELS|location
1866||"Five soldiers creep forward in a tight formation, their
flashlights probing every nook and cranny.
Behind them, a secret passage opens and V steps out.
He is among them with frightful speed, a grinning dervish
with blades like metal fangs ripping and rending flesh,
slashing bright in the flashlight.
Other soldiers rush towards the screams and gunfire but they
find only five bodies and warm blood running down the walls."|stage direction
1867|LEADER|Captain, what's happening?|speech
1868|RADIO (V.O.)|"No sign sir.  Repeat, no sign of
him."|speech
1869|CAPTAIN|They lost him.|speech
1870||"From the opposite end, there is another series of screams and
machine gun fire that lights up the dark tunnel for a moment.
Then, nothing."|stage direction
1871|FINCH|This... this is a mistake.|speech
1872|LEADER|"Don't tell me you're a coward, Mr.
Finch."|speech
1873||"Back in the tunnels, V drops from above, his cloak a swirling
cloud of squid ink that hides him in the darkness.
Again, quicksilver knives lash out, drawing fonts of blood."|stage direction
1874||INT.  TRAIN STATION|location
1875||"Finch can feel the panic that is spreading through the
tunnel."|stage direction
1876|FINCH|Leader, we have to get out of here!|speech
1877|LEADER|This was your idea.|speech
1878|FINCH|"It was a mistake.  This is what he
wants.  He knows us, Leader.  He
knows us too well.  We have to get
out of here before it's too late --"|speech
1879||"A voice rings out from hidden speakers, echoing through the
tunnels."|stage direction
1880|V (V.O.)|"Good evening citizens of London.
This is the voice of Fate.  Your
fate..."|speech
1881|LEADER|What trick is this?|speech
1882|V (V.O.)|"Tonight, the face of London is
going to change and I am going to
offer you the chance to change with
her.  Your Leader is finished.  He
will not leave these tunnels alive."|speech
1883||The Leader screams to be heard over the resonant voice of V.|stage direction
1884|LEADER|"This is an outrage!  I order you
not to listen to this!"|speech
1885|V (V.O.)|"At midnight tonight, the Head will
be destroyed and a new era will
begin.  You must now decide if you
are going to be a part of that era."|speech
1886||Everywhere, terrified soldiers listen to the voice.|stage direction
1887|V (V.O.)|"You can choose to stay here and die
with your Leader or you can choose
to be free.  The decision is yours
and yours alone."|speech
1888|LEADER|"Captain, order all your men to fall
back and secure this position!"|speech
1889|V (V.O.)|"Some of you have wives.  Some of
you have families.  All of you have
lives.  Consider each of them as
you ask yourself, are they a part
of the past, or are they a part of
the future?"|speech
1890|CAPTAIN|"Fall back.  Fall back and secure
the central platform."|speech
1891||"Deep in the tunnel, two soldiers look at each other.
Simultaneously, they drop their guns and run."|stage direction
1892|LEADER|"Any man that disobeys this order
will be court marshaled!"|speech
1893||"Groups of solders drop their weapons and disappear into the
shadows."|stage direction
1894|LEADER|"Captain!  Captain, where are your
men?"|speech
1895||"The station fills with the sound of boots running wildly
away."|stage direction
1896|LEADER|"Goddammit, I will not tolerate this
insubordination!  I want those
deserters shot, Captain."|speech
1897||Finch slowly draws back away from the Leader.|stage direction
1898|LEADER|Shot on sight!|speech
1899||The few men on the platform are soon the only men left.|stage direction
1900|CAPTAIN|"You!  You!  Point position.  We're
getting out of here!  Now!"|speech
1901||"A knife sings through the air and buries itself in the
Captain's chest.  With a tiny rasp, he falls to the ground.
The remaining men bolt."|stage direction
1902|LEADER|Traitors!  You cowards!|speech
1903||He grabs for the Captain's machine gun.|stage direction
1904|LEADER|"I know who you are!  I'll see you
hang!  Every last one of you!"|speech
1905||"""You"" echoes down the dark empty throat of the tunnel.
The Leader looks around, his flashlight sweeping in big arcs
as he realizes that he is alone."|stage direction
1906|LEADER|"Finch?  Finch!  Finch, goddammit,
you can't leave me!  Don't leave
me!"|speech
1907|V|You are going to die as you ruled --|speech
1908||The Leader screams, whipping around towards the voice.|stage direction
1909|V|Alone.|speech
1910||"The smile is as cold and as sharp as the knife that flicks
from his hand.
The Leader raises his gun just when the knife sinks into his
shoulder.
Howling in pain, he drops the gun."|stage direction
1911|LEADER|Damn you!  Damn you!|speech
1912||V smiles into the spot of his flashlight.|stage direction
1913|LEADER|"Conrad?  Is that you?  You're
working with Finch, aren't you?
And Creedy!  You're all in this
together!"|speech
1914||V closes in.|stage direction
1915|LEADER|Who are you?|speech
1916|V|"You, most of all, should know,
Leader.  You created me.  Without
you, I would never be.  More than
life, Leader, you gave me purpose."|speech
1917||V draws his final blade.|stage direction
1918|V|"""He that killeth with the sword,
shall be killed with the sword."""|speech
1919||V raises the knife.|stage direction
1920|LEADER|Noooo!|speech
1921|FINCH|Don't move!|speech
1922||"V and the Leader turn to find Finch aiming a machine gun at
V."|stage direction
1923|LEADER|Mr. Finch!  Oh god, Mr. Finch!|speech
1924|FINCH|Drop the knife.|speech
1925||V does and Susan begins an almost hysterical laugh.|stage direction
1926|LEADER|"Oh, I knew it, Mr. Finch.  I knew
you wouldn't desert me.  You're a
good man, Finch.  A damn good man."|speech
1927|FINCH|"No, Mr. Susan.  No, I'm not.  I'm a
man who does his job and does what
he's told.  For twenty seven years,
that's all I've been."|speech
1928||He steps toward V, staring into his smiling black eyes.|stage direction
1929|LEADER|"Careful, Mr. Finch.  He's quick as
the devil."|speech
1930||Finch ignores the Leader.|stage direction
1931|FINCH|"I've read Delia's diary over and
over all year.  It sickens me but I
am unable to judge her.  I am as
guilty as she."|speech
1932|LEADER|"Mr. Finch, what are you doing?
Shoot him.  Kill the bastard,
Finch."|speech
1933|FINCH|"I have no excuse.  I did what I was
told to do."|speech
1934|LEADER|"Finch, I order you to shoot him!
Finch!"|speech
1935|FINCH|"My job was to find you and catch
you.  I've done my job.  I've done
it for the last time.  I'm tired of
it.  I'm tired of it all."|speech
1936||He tosses the gun to the Leader.|stage direction
1937|FINCH|Kill him yourself if you can.|speech
1938||The Leader seethes, his eyes boring into Finch.|stage direction
1939|FINCH|Thank you, V.  And goodbye.|speech
1940|V|Goodbye, Mr. Finch.|speech
1941||"The machine gun burst shatters the quiet concrete silence.
Finch falls dead at V's feet."|stage direction
1942|LEADER|"I warned you, Finch, the penalty
for treason is death."|speech
1943||He aims the gun at V.|stage direction
1944|LEADER|Are you ready to die?|speech
1945|V|The real question is, are you?|speech
1946||The Leader laughs.|stage direction
1947|LEADER|"Do you really believe you can pick
up that knife before I pull this
trigger?"|speech
1948|V|No.  But I don't have to.|speech
1949||"Almost casually, V bends down to pick up the knife --
The Leader screams and fires.
Bullets knock V back a bit but he continues, grabbing the
knife and standing.
Eyes widening with disbelief, the Leader fires another blast
as V begins walking towards him.
The machine gun roars, bullets shredding out through the back
of V's cloak as he continues with short deliberate steps
until --
The hammer clicks against the pin.  The gun is empty.
V stands before him."|stage direction
1950|V|"You see?  You cannot kill me.
There is no flesh and blood within
this cloak to kill.  There is only
an idea."|speech
1951||V smiles.|stage direction
1952|V|And ideas are bulletproof.|speech
1953||"The Leader screams.
V drives the knife into his heart, killing him instantly.
V stands alone amidst the carnage and seeping pools of red.
His body wavers.  He takes his hands out from beneath his
cloak and reveals his gloves, wet with blood."|stage direction
1954||INT.  CONRAD'S HOUSE|location
1955||The front door opens and Helen enters.|stage direction
1956|HELEN|"Creedy?  Creedy, you dumb bastard,
you left your car parked in front."|speech
1957||She walks up the stairs to the bedroom.|stage direction
